date,canton,severity,road_condition,vehicle_type,road_type,week,year,day_of_week,month
2022-08-12 05:59:12.470494,SG,light,wet,car,main_road,32,2022,Friday,8
2022-08-12 07:44:03.648729,BS,light,dry,truck,main_road,32,2022,Friday,8
2022-08-12 09:28:54.826965,LU,light,dry,car,main_road,32,2022,Friday,8
2022-08-12 11:13:46.005201,ZH,serious,wet,car,main_road,32,2022,Friday,8
2022-08-12 12:58:37.183436,BE,light,wet,motorcycle,side_road,32,2022,Friday,8
2022-08-12 14:43:28.361672,AG,light,dry,bicycle,highway,32,2022,Friday,8
2022-08-12 16:28:19.539907,LU,light,dry,car,side_road,32,2022,Friday,8
2022-08-12 18:13:10.718143,VD,light,wet,car,highway,32,2022,Friday,8
2022-08-12 19:58:01.896379,FR,light,dry,bicycle,main_road,32,2022,Friday,8
2022-08-12 21:42:53.074614,FR,light,wet,car,side_road,32,2022,Friday,8
2022-08-12 23:27:44.252850,VD,light,dry,car,side_road,32,2022,Friday,8
2022-08-13 01:12:35.431086,BE,light,dry,car,main_road,32,2022,Saturday,8
2022-08-13 02:57:26.609321,BE,serious,dry,car,side_road,32,2022,Saturday,8
2022-08-13 04:42:17.787557,GE,light,wet,car,side_road,32,2022,Saturday,8
2022-08-13 06:27:08.965793,BL,light,icy,car,side_road,32,2022,Saturday,8
2022-08-13 08:12:00.144028,BE,fatal,dry,car,main_road,32,2022,Saturday,8
2022-08-13 09:56:51.322264,BE,light,wet,truck,main_road,32,2022,Saturday,8
2022-08-13 11:41:42.500500,VD,light,dry,motorcycle,side_road,32,2022,Saturday,8
2022-08-13 13:26:33.678735,SG,serious,dry,bicycle,side_road,32,2022,Saturday,8
2022-08-13 15:11:24.856971,ZH,light,wet,car,main_road,32,2022,Saturday,8
2022-08-13 16:56:16.035207,VD,light,dry,car,main_road,32,2022,Saturday,8
2022-08-13 18:41:07.213442,SO,light,wet,car,side_road,32,2022,Saturday,8
2022-08-13 20:25:58.391678,GE,serious,dry,car,main_road,32,2022,Saturday,8
2022-08-13 22:10:49.569913,LU,light,wet,car,highway,32,2022,Saturday,8
2022-08-13 23:55:40.748149,BL,light,dry,car,side_road,32,2022,Saturday,8
2022-08-14 01:40:31.926385,BE,light,dry,car,side_road,32,2022,Sunday,8
2022-08-14 03:25:23.104620,SO,serious,dry,car,main_road,32,2022,Sunday,8
2022-08-14 05:10:14.282856,BE,light,dry,bicycle,side_road,32,2022,Sunday,8
2022-08-14 06:55:05.461092,UR,light,dry,car,highway,32,2022,Sunday,8
2022-08-14 08:39:56.639327,LU,light,dry,car,main_road,32,2022,Sunday,8
2022-08-14 10:24:47.817563,LU,light,dry,truck,side_road,32,2022,Sunday,8
2022-08-14 12:09:38.995799,GE,serious,dry,car,highway,32,2022,Sunday,8
2022-08-14 13:54:30.174034,ZH,light,wet,bicycle,highway,32,2022,Sunday,8
2022-08-14 15:39:21.352270,BS,light,wet,truck,main_road,32,2022,Sunday,8
2022-08-14 17:24:12.530506,SG,light,dry,car,main_road,32,2022,Sunday,8
2022-08-14 19:09:03.708741,GR,light,dry,bicycle,main_road,32,2022,Sunday,8
2022-08-14 20:53:54.886977,TG,light,wet,truck,side_road,32,2022,Sunday,8
2022-08-14 22:38:46.065213,TG,light,wet,car,main_road,32,2022,Sunday,8
2022-08-15 00:23:37.243448,NE,serious,dry,truck,highway,33,2022,Monday,8
2022-08-15 02:08:28.421684,TG,light,dry,car,side_road,33,2022,Monday,8
2022-08-15 03:53:19.599919,VD,light,wet,truck,main_road,33,2022,Monday,8
2022-08-15 05:38:10.778155,BL,light,wet,car,side_road,33,2022,Monday,8
2022-08-15 07:23:01.956391,GR,light,dry,car,main_road,33,2022,Monday,8
2022-08-15 09:07:53.134626,SO,light,dry,car,side_road,33,2022,Monday,8
2022-08-15 10:52:44.312862,LU,light,dry,car,main_road,33,2022,Monday,8
2022-08-15 12:37:35.491098,UR,light,wet,motorcycle,side_road,33,2022,Monday,8
2022-08-15 14:22:26.669333,NW,light,dry,truck,side_road,33,2022,Monday,8
2022-08-15 16:07:17.847569,SZ,light,dry,car,main_road,33,2022,Monday,8
2022-08-15 17:52:09.025805,BL,light,dry,bicycle,side_road,33,2022,Monday,8
2022-08-15 19:37:00.204040,LU,light,wet,motorcycle,side_road,33,2022,Monday,8
2022-08-15 21:21:51.382276,BS,light,dry,bicycle,side_road,33,2022,Monday,8
2022-08-15 23:06:42.560512,VS,light,dry,car,side_road,33,2022,Monday,8
2022-08-16 00:51:33.738747,FR,light,dry,car,main_road,33,2022,Tuesday,8
2022-08-16 02:36:24.916983,BE,light,wet,car,main_road,33,2022,Tuesday,8
2022-08-16 04:21:16.095219,OW,light,wet,car,side_road,33,2022,Tuesday,8
2022-08-16 06:06:07.273454,VD,light,wet,bicycle,highway,33,2022,Tuesday,8
2022-08-16 07:50:58.451690,NE,light,dry,car,side_road,33,2022,Tuesday,8
2022-08-16 09:35:49.629925,VD,light,dry,car,main_road,33,2022,Tuesday,8
2022-08-16 11:20:40.808161,LU,light,dry,car,side_road,33,2022,Tuesday,8
2022-08-16 13:05:31.986397,ZG,light,dry,truck,side_road,33,2022,Tuesday,8
2022-08-16 14:50:23.164632,GE,light,dry,car,side_road,33,2022,Tuesday,8
2022-08-16 16:35:14.342868,SZ,light,wet,car,side_road,33,2022,Tuesday,8
2022-08-16 18:20:05.521104,BE,serious,dry,car,main_road,33,2022,Tuesday,8
2022-08-16 20:04:56.699339,LU,light,dry,car,main_road,33,2022,Tuesday,8
2022-08-16 21:49:47.877575,GE,light,dry,car,main_road,33,2022,Tuesday,8
2022-08-16 23:34:39.055811,FR,light,dry,truck,side_road,33,2022,Tuesday,8
2022-08-17 01:19:30.234046,VS,light,dry,car,side_road,33,2022,Wednesday,8
2022-08-17 03:04:21.412282,ZH,light,dry,bicycle,side_road,33,2022,Wednesday,8
2022-08-17 04:49:12.590518,TG,light,dry,car,side_road,33,2022,Wednesday,8
2022-08-17 06:34:03.768753,ZH,light,dry,car,side_road,33,2022,Wednesday,8
2022-08-17 08:18:54.946989,BE,light,dry,motorcycle,side_road,33,2022,Wednesday,8
2022-08-17 10:03:46.125225,SG,light,wet,car,highway,33,2022,Wednesday,8
2022-08-17 11:48:37.303460,FR,light,wet,car,highway,33,2022,Wednesday,8
2022-08-17 13:33:28.481696,GR,light,wet,car,side_road,33,2022,Wednesday,8
2022-08-17 15:18:19.659931,GE,light,wet,motorcycle,side_road,33,2022,Wednesday,8
2022-08-17 17:03:10.838167,ZH,light,dry,car,side_road,33,2022,Wednesday,8
2022-08-17 18:48:02.016403,BE,light,dry,truck,side_road,33,2022,Wednesday,8
2022-08-17 20:32:53.194638,GR,light,dry,car,highway,33,2022,Wednesday,8
2022-08-17 22:17:44.372874,VD,light,wet,car,side_road,33,2022,Wednesday,8
2022-08-18 00:02:35.551110,TI,light,dry,bicycle,side_road,33,2022,Thursday,8
2022-08-18 01:47:26.729345,SO,serious,wet,motorcycle,main_road,33,2022,Thursday,8
2022-08-18 03:32:17.907581,TG,light,dry,motorcycle,main_road,33,2022,Thursday,8
2022-08-18 05:17:09.085817,BE,light,dry,truck,main_road,33,2022,Thursday,8
2022-08-18 07:02:00.264052,ZH,light,wet,car,main_road,33,2022,Thursday,8
2022-08-18 08:46:51.442288,SH,light,dry,motorcycle,side_road,33,2022,Thursday,8
2022-08-18 10:31:42.620524,TI,light,dry,car,side_road,33,2022,Thursday,8
2022-08-18 12:16:33.798759,FR,light,wet,car,main_road,33,2022,Thursday,8
2022-08-18 14:01:24.976995,SH,light,dry,car,highway,33,2022,Thursday,8
2022-08-18 15:46:16.155231,FR,serious,dry,truck,main_road,33,2022,Thursday,8
2022-08-18 17:31:07.333466,BS,light,dry,motorcycle,side_road,33,2022,Thursday,8
2022-08-18 19:15:58.511702,VD,light,dry,car,side_road,33,2022,Thursday,8
2022-08-18 21:00:49.689937,SO,serious,dry,car,main_road,33,2022,Thursday,8
2022-08-18 22:45:40.868173,ZH,light,wet,car,highway,33,2022,Thursday,8
2022-08-19 00:30:32.046409,TI,light,dry,car,side_road,33,2022,Friday,8
2022-08-19 02:15:23.224644,SG,light,dry,car,main_road,33,2022,Friday,8
2022-08-19 04:00:14.402880,AG,light,dry,car,main_road,33,2022,Friday,8
2022-08-19 05:45:05.581116,VS,light,dry,car,highway,33,2022,Friday,8
2022-08-19 07:29:56.759351,LU,light,dry,truck,side_road,33,2022,Friday,8
2022-08-19 09:14:47.937587,BS,light,dry,car,main_road,33,2022,Friday,8
2022-08-19 10:59:39.115823,SG,light,dry,truck,highway,33,2022,Friday,8
2022-08-19 12:44:30.294058,OW,light,wet,car,side_road,33,2022,Friday,8
2022-08-19 14:29:21.472294,VD,light,dry,car,main_road,33,2022,Friday,8
2022-08-19 16:14:12.650530,AG,light,dry,car,side_road,33,2022,Friday,8
2022-08-19 17:59:03.828765,AG,light,wet,car,main_road,33,2022,Friday,8
2022-08-19 19:43:55.007001,TI,light,wet,bicycle,side_road,33,2022,Friday,8
2022-08-19 21:28:46.185237,LU,light,dry,car,main_road,33,2022,Friday,8
2022-08-19 23:13:37.363472,TG,light,dry,car,side_road,33,2022,Friday,8
2022-08-20 00:58:28.541708,TI,light,dry,car,main_road,33,2022,Saturday,8
2022-08-20 02:43:19.719943,VD,light,dry,car,side_road,33,2022,Saturday,8
2022-08-20 04:28:10.898179,BS,light,dry,car,side_road,33,2022,Saturday,8
2022-08-20 06:13:02.076415,BS,light,dry,car,side_road,33,2022,Saturday,8
2022-08-20 07:57:53.254650,ZH,light,wet,car,main_road,33,2022,Saturday,8
2022-08-20 09:42:44.432886,VD,light,wet,bicycle,side_road,33,2022,Saturday,8
2022-08-20 11:27:35.611122,BL,light,dry,car,side_road,33,2022,Saturday,8
2022-08-20 13:12:26.789357,AI,serious,dry,bicycle,main_road,33,2022,Saturday,8
2022-08-20 14:57:17.967593,ZH,light,dry,car,main_road,33,2022,Saturday,8
2022-08-20 16:42:09.145829,SG,light,dry,car,side_road,33,2022,Saturday,8
2022-08-20 18:27:00.324064,ZH,light,dry,car,main_road,33,2022,Saturday,8
2022-08-20 20:11:51.502300,VS,light,dry,motorcycle,main_road,33,2022,Saturday,8
2022-08-20 21:56:42.680536,VD,serious,wet,car,main_road,33,2022,Saturday,8
2022-08-20 23:41:33.858771,BE,light,wet,car,side_road,33,2022,Saturday,8
2022-08-21 01:26:25.037007,AI,light,dry,car,highway,33,2022,Sunday,8
2022-08-21 03:11:16.215243,SG,light,dry,car,main_road,33,2022,Sunday,8
2022-08-21 04:56:07.393478,TI,light,dry,car,highway,33,2022,Sunday,8
2022-08-21 06:40:58.571714,TG,serious,dry,truck,side_road,33,2022,Sunday,8
2022-08-21 08:25:49.749949,JU,fatal,wet,car,highway,33,2022,Sunday,8
2022-08-21 10:10:40.928185,OW,light,dry,motorcycle,highway,33,2022,Sunday,8
2022-08-21 11:55:32.106421,ZH,light,dry,car,side_road,33,2022,Sunday,8
2022-08-21 13:40:23.284656,SH,light,dry,car,main_road,33,2022,Sunday,8
2022-08-21 15:25:14.462892,TG,light,dry,car,side_road,33,2022,Sunday,8
2022-08-21 17:10:05.641128,LU,light,dry,truck,main_road,33,2022,Sunday,8
2022-08-21 18:54:56.819363,LU,light,wet,car,main_road,33,2022,Sunday,8
2022-08-21 20:39:47.997599,TI,light,dry,car,side_road,33,2022,Sunday,8
2022-08-21 22:24:39.175835,TG,serious,wet,car,side_road,33,2022,Sunday,8
2022-08-22 00:09:30.354070,BE,light,dry,car,side_road,34,2022,Monday,8
2022-08-22 01:54:21.532306,VD,light,dry,car,side_road,34,2022,Monday,8
2022-08-22 03:39:12.710542,BE,light,dry,car,side_road,34,2022,Monday,8
2022-08-22 05:24:03.888777,ZH,light,dry,car,main_road,34,2022,Monday,8
2022-08-22 07:08:55.067013,OW,light,dry,car,side_road,34,2022,Monday,8
2022-08-22 08:53:46.245249,VD,light,dry,car,main_road,34,2022,Monday,8
2022-08-22 10:38:37.423484,AG,light,dry,car,side_road,34,2022,Monday,8
2022-08-22 12:23:28.601720,ZG,serious,dry,truck,main_road,34,2022,Monday,8
2022-08-22 14:08:19.779955,BE,light,wet,car,highway,34,2022,Monday,8
2022-08-22 15:53:10.958191,AG,serious,dry,car,side_road,34,2022,Monday,8
2022-08-22 17:38:02.136427,SG,light,wet,bicycle,side_road,34,2022,Monday,8
2022-08-22 19:22:53.314662,GE,light,wet,car,main_road,34,2022,Monday,8
2022-08-22 21:07:44.492898,TG,light,dry,motorcycle,main_road,34,2022,Monday,8
2022-08-22 22:52:35.671134,ZH,light,dry,car,side_road,34,2022,Monday,8
2022-08-23 00:37:26.849369,AG,light,wet,car,main_road,34,2022,Tuesday,8
2022-08-23 02:22:18.027605,LU,light,dry,bicycle,highway,34,2022,Tuesday,8
2022-08-23 04:07:09.205841,GE,light,wet,car,main_road,34,2022,Tuesday,8
2022-08-23 05:52:00.384076,ZH,light,dry,motorcycle,main_road,34,2022,Tuesday,8
2022-08-23 07:36:51.562312,LU,serious,dry,car,side_road,34,2022,Tuesday,8
2022-08-23 09:21:42.740548,BS,serious,dry,car,highway,34,2022,Tuesday,8
2022-08-23 11:06:33.918783,ZH,light,wet,bicycle,side_road,34,2022,Tuesday,8
2022-08-23 12:51:25.097019,SZ,light,dry,car,main_road,34,2022,Tuesday,8
2022-08-23 14:36:16.275255,BS,light,wet,car,side_road,34,2022,Tuesday,8
2022-08-23 16:21:07.453490,SO,light,dry,car,main_road,34,2022,Tuesday,8
2022-08-23 18:05:58.631726,SO,serious,dry,car,main_road,34,2022,Tuesday,8
2022-08-23 19:50:49.809961,VD,light,dry,car,main_road,34,2022,Tuesday,8
2022-08-23 21:35:40.988197,BS,light,dry,bicycle,highway,34,2022,Tuesday,8
2022-08-23 23:20:32.166433,NE,light,dry,truck,main_road,34,2022,Tuesday,8
2022-08-24 01:05:23.344668,BE,light,wet,car,main_road,34,2022,Wednesday,8
2022-08-24 02:50:14.522904,LU,light,wet,motorcycle,main_road,34,2022,Wednesday,8
2022-08-24 04:35:05.701140,GR,light,dry,bicycle,side_road,34,2022,Wednesday,8
2022-08-24 06:19:56.879375,LU,light,wet,car,main_road,34,2022,Wednesday,8
2022-08-24 08:04:48.057611,OW,fatal,dry,car,main_road,34,2022,Wednesday,8
2022-08-24 09:49:39.235847,VS,serious,icy,car,side_road,34,2022,Wednesday,8
2022-08-24 11:34:30.414082,BL,light,dry,car,side_road,34,2022,Wednesday,8
2022-08-24 13:19:21.592318,SZ,light,dry,bicycle,main_road,34,2022,Wednesday,8
2022-08-24 15:04:12.770554,TI,light,dry,car,highway,34,2022,Wednesday,8
2022-08-24 16:49:03.948789,ZH,serious,wet,car,main_road,34,2022,Wednesday,8
2022-08-24 18:33:55.127025,SH,light,dry,car,highway,34,2022,Wednesday,8
2022-08-24 20:18:46.305261,ZH,light,dry,car,side_road,34,2022,Wednesday,8
2022-08-24 22:03:37.483496,BE,serious,wet,car,side_road,34,2022,Wednesday,8
2022-08-24 23:48:28.661732,ZH,light,dry,motorcycle,side_road,34,2022,Wednesday,8
2022-08-25 01:33:19.839967,VS,light,dry,car,side_road,34,2022,Thursday,8
2022-08-25 03:18:11.018203,ZH,light,dry,car,highway,34,2022,Thursday,8
2022-08-25 05:03:02.196439,BS,light,dry,truck,main_road,34,2022,Thursday,8
2022-08-25 06:47:53.374674,BE,light,dry,bicycle,side_road,34,2022,Thursday,8
2022-08-25 08:32:44.552910,ZG,light,dry,car,main_road,34,2022,Thursday,8
2022-08-25 10:17:35.731146,BS,light,snow,car,highway,34,2022,Thursday,8
2022-08-25 12:02:26.909381,SO,light,dry,car,main_road,34,2022,Thursday,8
2022-08-25 13:47:18.087617,TG,serious,dry,car,main_road,34,2022,Thursday,8
2022-08-25 15:32:09.265853,VS,light,dry,car,highway,34,2022,Thursday,8
2022-08-25 17:17:00.444088,LU,light,dry,motorcycle,main_road,34,2022,Thursday,8
2022-08-25 19:01:51.622324,ZH,light,dry,car,main_road,34,2022,Thursday,8
2022-08-25 20:46:42.800560,VD,light,wet,car,main_road,34,2022,Thursday,8
2022-08-25 22:31:33.978795,GE,light,dry,car,main_road,34,2022,Thursday,8
2022-08-26 00:16:25.157031,FR,light,wet,car,highway,34,2022,Friday,8
2022-08-26 02:01:16.335267,SO,light,dry,bicycle,highway,34,2022,Friday,8
2022-08-26 03:46:07.513502,BE,light,dry,motorcycle,main_road,34,2022,Friday,8
2022-08-26 05:30:58.691738,SO,light,dry,car,side_road,34,2022,Friday,8
2022-08-26 07:15:49.869973,UR,light,dry,car,side_road,34,2022,Friday,8
2022-08-26 09:00:41.048209,JU,light,dry,truck,side_road,34,2022,Friday,8
2022-08-26 10:45:32.226445,BE,light,wet,car,side_road,34,2022,Friday,8
2022-08-26 12:30:23.404680,ZG,serious,wet,motorcycle,side_road,34,2022,Friday,8
2022-08-26 14:15:14.582916,SG,light,wet,car,side_road,34,2022,Friday,8
2022-08-26 16:00:05.761152,OW,light,wet,car,side_road,34,2022,Friday,8
2022-08-26 17:44:56.939387,SO,light,dry,car,side_road,34,2022,Friday,8
2022-08-26 19:29:48.117623,GE,light,dry,car,main_road,34,2022,Friday,8
2022-08-26 21:14:39.295859,BS,light,dry,car,highway,34,2022,Friday,8
2022-08-26 22:59:30.474094,VS,light,dry,car,highway,34,2022,Friday,8
2022-08-27 00:44:21.652330,ZH,light,dry,car,side_road,34,2022,Saturday,8
2022-08-27 02:29:12.830566,ZH,light,dry,motorcycle,highway,34,2022,Saturday,8
2022-08-27 04:14:04.008801,NE,light,wet,car,side_road,34,2022,Saturday,8
2022-08-27 05:58:55.187037,ZH,light,dry,car,main_road,34,2022,Saturday,8
2022-08-27 07:43:46.365273,AG,light,dry,car,highway,34,2022,Saturday,8
2022-08-27 09:28:37.543508,SO,light,dry,motorcycle,main_road,34,2022,Saturday,8
2022-08-27 11:13:28.721744,FR,light,wet,car,side_road,34,2022,Saturday,8
2022-08-27 12:58:19.899979,GR,serious,wet,car,main_road,34,2022,Saturday,8
2022-08-27 14:43:11.078215,AG,serious,dry,car,highway,34,2022,Saturday,8
2022-08-27 16:28:02.256451,VS,light,wet,car,side_road,34,2022,Saturday,8
2022-08-27 18:12:53.434686,LU,light,dry,car,side_road,34,2022,Saturday,8
2022-08-27 19:57:44.612922,AG,light,dry,car,main_road,34,2022,Saturday,8
2022-08-27 21:42:35.791158,SZ,light,wet,bicycle,main_road,34,2022,Saturday,8
2022-08-27 23:27:26.969393,AG,light,dry,car,side_road,34,2022,Saturday,8
2022-08-28 01:12:18.147629,BE,light,wet,car,side_road,34,2022,Sunday,8
2022-08-28 02:57:09.325865,SO,light,wet,car,highway,34,2022,Sunday,8
2022-08-28 04:42:00.504100,BE,light,dry,truck,main_road,34,2022,Sunday,8
2022-08-28 06:26:51.682336,SZ,light,dry,truck,side_road,34,2022,Sunday,8
2022-08-28 08:11:42.860572,AG,serious,wet,bicycle,side_road,34,2022,Sunday,8
2022-08-28 09:56:34.038807,LU,serious,wet,truck,main_road,34,2022,Sunday,8
2022-08-28 11:41:25.217043,AG,light,wet,car,main_road,34,2022,Sunday,8
2022-08-28 13:26:16.395279,BS,light,dry,car,highway,34,2022,Sunday,8
2022-08-28 15:11:07.573514,ZH,serious,dry,car,side_road,34,2022,Sunday,8
2022-08-28 16:55:58.751750,ZG,light,dry,motorcycle,main_road,34,2022,Sunday,8
2022-08-28 18:40:49.929985,VD,light,dry,car,highway,34,2022,Sunday,8
2022-08-28 20:25:41.108221,GE,light,dry,car,main_road,34,2022,Sunday,8
2022-08-28 22:10:32.286457,GL,light,dry,bicycle,side_road,34,2022,Sunday,8
2022-08-28 23:55:23.464692,ZH,light,dry,bicycle,main_road,34,2022,Sunday,8
2022-08-29 01:40:14.642928,BE,light,dry,car,main_road,35,2022,Monday,8
2022-08-29 03:25:05.821164,TI,light,dry,car,side_road,35,2022,Monday,8
2022-08-29 05:09:56.999399,GR,serious,wet,truck,side_road,35,2022,Monday,8
2022-08-29 06:54:48.177635,LU,light,wet,car,side_road,35,2022,Monday,8
2022-08-29 08:39:39.355871,ZG,light,wet,motorcycle,main_road,35,2022,Monday,8
2022-08-29 10:24:30.534106,TI,light,wet,car,side_road,35,2022,Monday,8
2022-08-29 12:09:21.712342,FR,serious,dry,motorcycle,side_road,35,2022,Monday,8
2022-08-29 13:54:12.890578,TG,light,dry,car,side_road,35,2022,Monday,8
2022-08-29 15:39:04.068813,LU,light,dry,truck,main_road,35,2022,Monday,8
2022-08-29 17:23:55.247049,AG,light,dry,car,main_road,35,2022,Monday,8
2022-08-29 19:08:46.425285,SO,light,wet,car,side_road,35,2022,Monday,8
2022-08-29 20:53:37.603520,BL,light,dry,car,main_road,35,2022,Monday,8
2022-08-29 22:38:28.781756,SG,light,wet,car,side_road,35,2022,Monday,8
2022-08-30 00:23:19.959991,SO,light,wet,car,side_road,35,2022,Tuesday,8
2022-08-30 02:08:11.138227,SO,light,dry,car,side_road,35,2022,Tuesday,8
2022-08-30 03:53:02.316463,LU,light,dry,car,side_road,35,2022,Tuesday,8
2022-08-30 05:37:53.494698,GE,serious,snow,truck,highway,35,2022,Tuesday,8
2022-08-30 07:22:44.672934,VS,light,dry,car,main_road,35,2022,Tuesday,8
2022-08-30 09:07:35.851170,BL,light,dry,truck,side_road,35,2022,Tuesday,8
2022-08-30 10:52:27.029405,ZH,light,dry,car,side_road,35,2022,Tuesday,8
2022-08-30 12:37:18.207641,BE,light,dry,car,highway,35,2022,Tuesday,8
2022-08-30 14:22:09.385877,VD,light,wet,car,highway,35,2022,Tuesday,8
2022-08-30 16:07:00.564112,VS,light,dry,bicycle,main_road,35,2022,Tuesday,8
2022-08-30 17:51:51.742348,BE,light,wet,car,side_road,35,2022,Tuesday,8
2022-08-30 19:36:42.920584,AG,light,wet,motorcycle,main_road,35,2022,Tuesday,8
2022-08-30 21:21:34.098819,SG,light,wet,car,highway,35,2022,Tuesday,8
2022-08-30 23:06:25.277055,UR,light,wet,bicycle,highway,35,2022,Tuesday,8
2022-08-31 00:51:16.455291,FR,light,dry,motorcycle,side_road,35,2022,Wednesday,8
2022-08-31 02:36:07.633526,AG,light,dry,bicycle,main_road,35,2022,Wednesday,8
2022-08-31 04:20:58.811762,ZH,light,dry,truck,highway,35,2022,Wednesday,8
2022-08-31 06:05:49.989998,BE,serious,wet,car,highway,35,2022,Wednesday,8
2022-08-31 07:50:41.168233,ZH,light,wet,car,side_road,35,2022,Wednesday,8
2022-08-31 09:35:32.346469,VS,light,dry,car,main_road,35,2022,Wednesday,8
2022-08-31 11:20:23.524704,SH,serious,dry,car,main_road,35,2022,Wednesday,8
2022-08-31 13:05:14.702940,BL,light,dry,car,highway,35,2022,Wednesday,8
2022-08-31 14:50:05.881176,AG,light,dry,car,main_road,35,2022,Wednesday,8
2022-08-31 16:34:57.059411,GE,light,dry,truck,side_road,35,2022,Wednesday,8
2022-08-31 18:19:48.237647,BE,light,wet,car,highway,35,2022,Wednesday,8
2022-08-31 20:04:39.415883,BE,light,dry,car,side_road,35,2022,Wednesday,8
2022-08-31 21:49:30.594118,LU,light,dry,car,side_road,35,2022,Wednesday,8
2022-08-31 23:34:21.772354,VS,light,dry,truck,side_road,35,2022,Wednesday,8
2022-09-01 01:19:12.950590,FR,light,dry,car,main_road,35,2022,Thursday,9
2022-09-01 03:04:04.128825,TI,light,wet,car,main_road,35,2022,Thursday,9
2022-09-01 04:48:55.307061,BE,light,dry,car,side_road,35,2022,Thursday,9
2022-09-01 06:33:46.485297,BS,serious,dry,car,main_road,35,2022,Thursday,9
2022-09-01 08:18:37.663532,ZH,light,wet,car,highway,35,2022,Thursday,9
2022-09-01 10:03:28.841768,FR,light,dry,car,main_road,35,2022,Thursday,9
2022-09-01 11:48:20.020004,LU,light,icy,truck,main_road,35,2022,Thursday,9
2022-09-01 13:33:11.198239,BL,light,wet,bicycle,highway,35,2022,Thursday,9
2022-09-01 15:18:02.376475,TI,serious,dry,bicycle,main_road,35,2022,Thursday,9
2022-09-01 17:02:53.554710,VS,light,dry,car,main_road,35,2022,Thursday,9
2022-09-01 18:47:44.732946,LU,light,wet,car,side_road,35,2022,Thursday,9
2022-09-01 20:32:35.911182,TG,light,dry,car,side_road,35,2022,Thursday,9
2022-09-01 22:17:27.089417,VD,light,dry,car,main_road,35,2022,Thursday,9
2022-09-02 00:02:18.267653,ZH,light,wet,bicycle,side_road,35,2022,Friday,9
2022-09-02 01:47:09.445889,AR,light,dry,car,side_road,35,2022,Friday,9
2022-09-02 03:32:00.624124,SG,light,dry,bicycle,side_road,35,2022,Friday,9
2022-09-02 05:16:51.802360,LU,serious,wet,car,side_road,35,2022,Friday,9
2022-09-02 07:01:42.980596,ZH,serious,wet,car,main_road,35,2022,Friday,9
2022-09-02 08:46:34.158831,LU,light,wet,motorcycle,side_road,35,2022,Friday,9
2022-09-02 10:31:25.337067,AR,light,dry,truck,highway,35,2022,Friday,9
2022-09-02 12:16:16.515303,BE,light,wet,car,side_road,35,2022,Friday,9
2022-09-02 14:01:07.693538,LU,light,dry,car,main_road,35,2022,Friday,9
2022-09-02 15:45:58.871774,AG,light,dry,car,main_road,35,2022,Friday,9
2022-09-02 17:30:50.050010,FR,light,dry,car,main_road,35,2022,Friday,9
2022-09-02 19:15:41.228245,ZH,light,dry,car,main_road,35,2022,Friday,9
2022-09-02 21:00:32.406481,FR,light,wet,car,side_road,35,2022,Friday,9
2022-09-02 22:45:23.584716,JU,serious,dry,car,side_road,35,2022,Friday,9
2022-09-03 00:30:14.762952,LU,light,wet,car,main_road,35,2022,Saturday,9
2022-09-03 02:15:05.941188,LU,light,dry,car,side_road,35,2022,Saturday,9
2022-09-03 03:59:57.119423,BE,light,dry,car,side_road,35,2022,Saturday,9
2022-09-03 05:44:48.297659,LU,light,wet,car,highway,35,2022,Saturday,9
2022-09-03 07:29:39.475895,SH,serious,wet,car,side_road,35,2022,Saturday,9
2022-09-03 09:14:30.654130,GE,light,wet,car,main_road,35,2022,Saturday,9
2022-09-03 10:59:21.832366,SG,light,wet,car,side_road,35,2022,Saturday,9
2022-09-03 12:44:13.010602,FR,light,dry,car,side_road,35,2022,Saturday,9
2022-09-03 14:29:04.188837,ZG,light,snow,car,highway,35,2022,Saturday,9
2022-09-03 16:13:55.367073,ZH,light,dry,car,side_road,35,2022,Saturday,9
2022-09-03 17:58:46.545309,ZH,light,wet,car,side_road,35,2022,Saturday,9
2022-09-03 19:43:37.723544,TI,light,snow,motorcycle,side_road,35,2022,Saturday,9
2022-09-03 21:28:28.901780,BS,light,dry,bicycle,highway,35,2022,Saturday,9
2022-09-03 23:13:20.080016,ZH,light,dry,bicycle,side_road,35,2022,Saturday,9
2022-09-04 00:58:11.258251,LU,light,wet,truck,side_road,35,2022,Sunday,9
2022-09-04 02:43:02.436487,NW,light,wet,motorcycle,main_road,35,2022,Sunday,9
2022-09-04 04:27:53.614722,TI,light,dry,bicycle,main_road,35,2022,Sunday,9
2022-09-04 06:12:44.792958,FR,light,wet,motorcycle,side_road,35,2022,Sunday,9
2022-09-04 07:57:35.971194,TI,light,dry,car,main_road,35,2022,Sunday,9
2022-09-04 09:42:27.149429,SG,fatal,wet,car,side_road,35,2022,Sunday,9
2022-09-04 11:27:18.327665,ZH,light,dry,car,main_road,35,2022,Sunday,9
2022-09-04 13:12:09.505901,GE,light,wet,car,side_road,35,2022,Sunday,9
2022-09-04 14:57:00.684136,BE,serious,dry,car,highway,35,2022,Sunday,9
2022-09-04 16:41:51.862372,LU,light,dry,car,side_road,35,2022,Sunday,9
2022-09-04 18:26:43.040608,TI,serious,dry,motorcycle,side_road,35,2022,Sunday,9
2022-09-04 20:11:34.218843,BE,light,dry,truck,highway,35,2022,Sunday,9
