timestamp,location_id,location_name,capacity,occupied_spots,free_spots,occupancy_rate,location_type,hour,day_of_week,day_name,week,month,date,is_rush_hour,is_weekend,is_sunday,is_market_day,temperature,precipitation,weather_condition,high_occupancy,hard_to_find_parking,has_free_spots,occupancy_level
2026-01-02 20:00:00,marktplatz_2,Marktplatz 2,60,53,7,0.89,public,20,4,Friday,1,1,2026-01-02,0,0,0,0,-0.2,1.1,snowy,1,0,1,high
2026-01-02 21:00:00,marktplatz_2,Marktplatz 2,60,49,11,0.823,public,21,4,Friday,1,1,2026-01-02,0,0,0,0,-3.1,0.8,snowy,1,0,1,high
2026-01-02 22:00:00,marktplatz_2,Marktplatz 2,60,40,20,0.673,public,22,4,Friday,1,1,2026-01-02,0,0,0,0,-3.3,0.4,cloudy,0,0,1,medium
2026-01-02 23:00:00,marktplatz_2,Marktplatz 2,60,41,19,0.697,public,23,4,Friday,1,1,2026-01-02,0,0,0,0,2.5,0.7,cloudy,0,0,1,medium
2026-01-03 00:00:00,marktplatz_2,Marktplatz 2,60,48,12,0.8019999999999999,public,0,5,Saturday,1,1,2026-01-03,0,1,0,0,-3.3,2.5,rainy,1,0,1,high
2026-01-03 01:00:00,marktplatz_2,Marktplatz 2,60,38,22,0.636,public,1,5,Saturday,1,1,2026-01-03,0,1,0,0,1.4,2.3,sunny,0,0,1,medium
2026-01-03 02:00:00,marktplatz_2,Marktplatz 2,60,50,10,0.846,public,2,5,Saturday,1,1,2026-01-03,0,1,0,0,2.0,0.2,snowy,1,0,1,high
2026-01-03 03:00:00,marktplatz_2,Marktplatz 2,60,50,10,0.837,public,3,5,Saturday,1,1,2026-01-03,0,1,0,0,6.2,2.1,snowy,1,0,1,high
2026-01-03 04:00:00,marktplatz_2,Marktplatz 2,60,49,11,0.823,public,4,5,Saturday,1,1,2026-01-03,0,1,0,0,-6.4,4.7,cloudy,1,0,1,high
2026-01-03 05:00:00,marktplatz_2,Marktplatz 2,60,48,12,0.8,public,5,5,Saturday,1,1,2026-01-03,0,1,0,0,-6.3,0.7,cloudy,1,0,1,high
2026-01-03 06:00:00,marktplatz_2,Marktplatz 2,60,58,2,0.98,public,6,5,Saturday,1,1,2026-01-03,0,1,0,1,-1.5,1.8,snowy,1,1,0,high
2026-01-03 07:00:00,marktplatz_2,Marktplatz 2,60,58,2,0.98,public,7,5,Saturday,1,1,2026-01-03,0,1,0,1,0.5,0.9,cloudy,1,1,0,high
2026-01-03 08:00:00,marktplatz_2,Marktplatz 2,60,58,2,0.98,public,8,5,Saturday,1,1,2026-01-03,0,1,0,1,-5.1,1.1,sunny,1,1,0,high
2026-01-03 09:00:00,marktplatz_2,Marktplatz 2,60,58,2,0.98,public,9,5,Saturday,1,1,2026-01-03,0,1,0,1,0.7,1.0,rainy,1,1,0,high
2026-01-03 10:00:00,marktplatz_2,Marktplatz 2,60,58,2,0.98,public,10,5,Saturday,1,1,2026-01-03,0,1,0,1,1.0,1.2,rainy,1,1,0,high
2026-01-03 11:00:00,marktplatz_2,Marktplatz 2,60,58,2,0.98,public,11,5,Saturday,1,1,2026-01-03,0,1,0,1,-8.9,0.9,snowy,1,1,0,high
2026-01-03 12:00:00,marktplatz_2,Marktplatz 2,60,58,2,0.98,public,12,5,Saturday,1,1,2026-01-03,0,1,0,1,-4.5,0.1,sunny,1,1,0,high
2026-01-03 13:00:00,marktplatz_2,Marktplatz 2,60,58,2,0.98,public,13,5,Saturday,1,1,2026-01-03,0,1,0,1,-5.1,1.7,cloudy,1,1,0,high
2026-01-03 14:00:00,marktplatz_2,Marktplatz 2,60,48,12,0.81,public,14,5,Saturday,1,1,2026-01-03,0,1,0,0,-1.9,0.9,cloudy,1,0,1,high
2026-01-03 15:00:00,marktplatz_2,Marktplatz 2,60,56,4,0.936,public,15,5,Saturday,1,1,2026-01-03,0,1,0,0,-1.0,2.9,sunny,1,1,0,high
2026-01-03 16:00:00,marktplatz_2,Marktplatz 2,60,57,3,0.957,public,16,5,Saturday,1,1,2026-01-03,0,1,0,0,-2.2,0.8,cloudy,1,1,0,high
2026-01-03 17:00:00,marktplatz_2,Marktplatz 2,60,55,5,0.92,public,17,5,Saturday,1,1,2026-01-03,0,1,0,0,-0.3,2.1,sunny,1,1,0,high
2026-01-03 18:00:00,marktplatz_2,Marktplatz 2,60,34,26,0.574,public,18,5,Saturday,1,1,2026-01-03,0,1,0,0,-1.3,0.3,cloudy,0,0,1,medium
2026-01-03 19:00:00,marktplatz_2,Marktplatz 2,60,38,22,0.635,public,19,5,Saturday,1,1,2026-01-03,0,1,0,0,-7.0,2.4,cloudy,0,0,1,medium
2026-01-03 20:00:00,marktplatz_2,Marktplatz 2,60,49,11,0.831,public,20,5,Saturday,1,1,2026-01-03,0,1,0,0,-10.0,0.9,snowy,1,0,1,high
2026-01-03 21:00:00,marktplatz_2,Marktplatz 2,60,50,10,0.847,public,21,5,Saturday,1,1,2026-01-03,0,1,0,0,-3.0,1.4,rainy,1,0,1,high
2026-01-03 22:00:00,marktplatz_2,Marktplatz 2,60,41,19,0.699,public,22,5,Saturday,1,1,2026-01-03,0,1,0,0,-9.7,1.1,sunny,0,0,1,medium
2026-01-03 23:00:00,marktplatz_2,Marktplatz 2,60,47,13,0.793,public,23,5,Saturday,1,1,2026-01-03,0,1,0,0,-10.0,0.4,cloudy,1,0,1,high
2026-01-04 00:00:00,marktplatz_2,Marktplatz 2,60,20,40,0.34199999999999997,public,0,6,Sunday,1,1,2026-01-04,0,1,1,0,-2.4,0.8,rainy,0,0,1,low
2026-01-04 01:00:00,marktplatz_2,Marktplatz 2,60,9,51,0.15,public,1,6,Sunday,1,1,2026-01-04,0,1,1,0,-2.8,0.0,cloudy,0,0,1,low
2026-01-04 02:00:00,marktplatz_2,Marktplatz 2,60,11,49,0.188,public,2,6,Sunday,1,1,2026-01-04,0,1,1,0,-4.3,0.9,cloudy,0,0,1,low
2026-01-04 03:00:00,marktplatz_2,Marktplatz 2,60,5,55,0.098,public,3,6,Sunday,1,1,2026-01-04,0,1,1,0,-8.9,0.6,sunny,0,0,1,low
2026-01-04 04:00:00,marktplatz_2,Marktplatz 2,60,12,48,0.201,public,4,6,Sunday,1,1,2026-01-04,0,1,1,0,-1.5,0.8,sunny,0,0,1,low
2026-01-04 05:00:00,marktplatz_2,Marktplatz 2,60,23,37,0.399,public,5,6,Sunday,1,1,2026-01-04,0,1,1,0,-5.3,0.1,rainy,0,0,1,low
2026-01-04 06:00:00,marktplatz_2,Marktplatz 2,60,15,45,0.265,public,6,6,Sunday,1,1,2026-01-04,0,1,1,0,-8.2,1.3,cloudy,0,0,1,low
2026-01-04 07:00:00,marktplatz_2,Marktplatz 2,60,25,35,0.42200000000000004,public,7,6,Sunday,1,1,2026-01-04,0,1,1,0,-7.0,0.1,rainy,0,0,1,medium
2026-01-04 08:00:00,marktplatz_2,Marktplatz 2,60,17,43,0.28600000000000003,public,8,6,Sunday,1,1,2026-01-04,0,1,1,0,-6.3,0.2,rainy,0,0,1,low
2026-01-04 09:00:00,marktplatz_2,Marktplatz 2,60,19,41,0.318,public,9,6,Sunday,1,1,2026-01-04,0,1,1,0,-2.3,1.4,cloudy,0,0,1,low
2026-01-04 10:00:00,marktplatz_2,Marktplatz 2,60,11,49,0.195,public,10,6,Sunday,1,1,2026-01-04,0,1,1,0,3.5,3.0,sunny,0,0,1,low
2026-01-04 11:00:00,marktplatz_2,Marktplatz 2,60,19,41,0.328,public,11,6,Sunday,1,1,2026-01-04,0,1,1,0,2.5,2.5,cloudy,0,0,1,low
2026-01-04 12:00:00,marktplatz_2,Marktplatz 2,60,12,48,0.208,public,12,6,Sunday,1,1,2026-01-04,0,1,1,0,-1.4,0.9,sunny,0,0,1,low
2026-01-04 13:00:00,marktplatz_2,Marktplatz 2,60,15,45,0.267,public,13,6,Sunday,1,1,2026-01-04,0,1,1,0,-3.0,0.0,cloudy,0,0,1,low
2026-01-04 14:00:00,marktplatz_2,Marktplatz 2,60,19,41,0.328,public,14,6,Sunday,1,1,2026-01-04,0,1,1,0,-0.8,0.6,cloudy,0,0,1,low
2026-01-04 15:00:00,marktplatz_2,Marktplatz 2,60,11,49,0.195,public,15,6,Sunday,1,1,2026-01-04,0,1,1,0,-3.9,0.9,sunny,0,0,1,low
2026-01-04 16:00:00,marktplatz_2,Marktplatz 2,60,13,47,0.227,public,16,6,Sunday,1,1,2026-01-04,0,1,1,0,-13.1,0.8,sunny,0,0,1,low
2026-01-04 17:00:00,marktplatz_2,Marktplatz 2,60,18,42,0.313,public,17,6,Sunday,1,1,2026-01-04,0,1,1,0,-2.9,1.0,cloudy,0,0,1,low
2026-01-04 18:00:00,marktplatz_2,Marktplatz 2,60,11,49,0.199,public,18,6,Sunday,1,1,2026-01-04,0,1,1,0,-6.5,3.9,cloudy,0,0,1,low
2026-01-04 19:00:00,marktplatz_2,Marktplatz 2,60,6,54,0.104,public,19,6,Sunday,1,1,2026-01-04,0,1,1,0,-7.6,3.1,sunny,0,0,1,low
2026-01-04 20:00:00,marktplatz_2,Marktplatz 2,60,28,32,0.481,public,20,6,Sunday,1,1,2026-01-04,0,1,1,0,-4.5,0.2,rainy,0,0,1,medium
2026-01-04 21:00:00,marktplatz_2,Marktplatz 2,60,10,50,0.172,public,21,6,Sunday,1,1,2026-01-04,0,1,1,0,-1.3,0.0,sunny,0,0,1,low
2026-01-04 22:00:00,marktplatz_2,Marktplatz 2,60,13,47,0.223,public,22,6,Sunday,1,1,2026-01-04,0,1,1,0,3.2,1.6,cloudy,0,0,1,low
2026-01-04 23:00:00,marktplatz_2,Marktplatz 2,60,24,36,0.402,public,23,6,Sunday,1,1,2026-01-04,0,1,1,0,-1.8,4.1,rainy,0,0,1,medium
2026-01-05 00:00:00,marktplatz_2,Marktplatz 2,60,39,21,0.651,public,0,0,Monday,2,1,2026-01-05,0,0,0,0,-4.0,2.3,sunny,0,0,1,medium
2026-01-05 01:00:00,marktplatz_2,Marktplatz 2,60,43,17,0.719,public,1,0,Monday,2,1,2026-01-05,0,0,0,0,-0.6,0.2,rainy,1,0,1,high
2026-01-05 02:00:00,marktplatz_2,Marktplatz 2,60,43,17,0.72,public,2,0,Monday,2,1,2026-01-05,0,0,0,0,-12.0,0.6,cloudy,1,0,1,high
2026-01-05 03:00:00,marktplatz_2,Marktplatz 2,60,33,27,0.557,public,3,0,Monday,2,1,2026-01-05,0,0,0,0,1.0,0.4,sunny,0,0,1,medium
2026-01-05 04:00:00,marktplatz_2,Marktplatz 2,60,46,14,0.777,public,4,0,Monday,2,1,2026-01-05,0,0,0,0,1.6,0.2,snowy,1,0,1,high
2026-01-05 05:00:00,marktplatz_2,Marktplatz 2,60,49,11,0.82,public,5,0,Monday,2,1,2026-01-05,0,0,0,0,-2.8,1.8,snowy,1,0,1,high
2026-01-05 06:00:00,marktplatz_2,Marktplatz 2,60,40,20,0.678,public,6,0,Monday,2,1,2026-01-05,0,0,0,0,-7.3,0.1,cloudy,0,0,1,medium
2026-01-05 07:00:00,marktplatz_2,Marktplatz 2,60,52,8,0.877,public,7,0,Monday,2,1,2026-01-05,1,0,0,0,-1.0,0.2,sunny,1,0,1,high
2026-01-05 08:00:00,marktplatz_2,Marktplatz 2,60,58,2,0.98,public,8,0,Monday,2,1,2026-01-05,1,0,0,0,-8.4,0.2,sunny,1,1,0,high
2026-01-05 09:00:00,marktplatz_2,Marktplatz 2,60,58,2,0.98,public,9,0,Monday,2,1,2026-01-05,1,0,0,0,3.1,2.3,cloudy,1,1,0,high
2026-01-05 10:00:00,marktplatz_2,Marktplatz 2,60,54,6,0.9139999999999999,public,10,0,Monday,2,1,2026-01-05,0,0,0,0,-2.8,0.7,snowy,1,1,1,high
2026-01-05 11:00:00,marktplatz_2,Marktplatz 2,60,49,11,0.829,public,11,0,Monday,2,1,2026-01-05,0,0,0,0,-4.0,2.9,cloudy,1,0,1,high
2026-01-05 12:00:00,marktplatz_2,Marktplatz 2,60,52,8,0.88,public,12,0,Monday,2,1,2026-01-05,0,0,0,0,1.9,1.9,rainy,1,0,1,high
2026-01-05 13:00:00,marktplatz_2,Marktplatz 2,60,52,8,0.872,public,13,0,Monday,2,1,2026-01-05,0,0,0,0,-6.9,0.9,sunny,1,0,1,high
2026-01-05 14:00:00,marktplatz_2,Marktplatz 2,60,55,5,0.9329999999999999,public,14,0,Monday,2,1,2026-01-05,0,0,0,0,-2.7,3.4,rainy,1,1,0,high
2026-01-05 15:00:00,marktplatz_2,Marktplatz 2,60,36,24,0.606,public,15,0,Monday,2,1,2026-01-05,0,0,0,0,2.4,1.0,cloudy,0,0,1,medium
2026-01-05 16:00:00,marktplatz_2,Marktplatz 2,60,58,2,0.98,public,16,0,Monday,2,1,2026-01-05,1,0,0,0,-3.6,1.4,rainy,1,1,0,high
2026-01-05 17:00:00,marktplatz_2,Marktplatz 2,60,57,3,0.95,public,17,0,Monday,2,1,2026-01-05,1,0,0,0,-0.2,2.4,cloudy,1,1,0,high
2026-01-05 18:00:00,marktplatz_2,Marktplatz 2,60,57,3,0.953,public,18,0,Monday,2,1,2026-01-05,1,0,0,0,-4.1,4.4,snowy,1,1,0,high
2026-01-05 19:00:00,marktplatz_2,Marktplatz 2,60,48,12,0.806,public,19,0,Monday,2,1,2026-01-05,0,0,0,0,3.5,0.2,sunny,1,0,1,high
2026-01-05 20:00:00,marktplatz_2,Marktplatz 2,60,45,15,0.76,public,20,0,Monday,2,1,2026-01-05,0,0,0,0,1.4,0.3,rainy,1,0,1,high
2026-01-05 21:00:00,marktplatz_2,Marktplatz 2,60,45,15,0.751,public,21,0,Monday,2,1,2026-01-05,0,0,0,0,0.9,1.7,rainy,1,0,1,high
2026-01-05 22:00:00,marktplatz_2,Marktplatz 2,60,33,27,0.559,public,22,0,Monday,2,1,2026-01-05,0,0,0,0,0.8,1.0,cloudy,0,0,1,medium
2026-01-05 23:00:00,marktplatz_2,Marktplatz 2,60,50,10,0.839,public,23,0,Monday,2,1,2026-01-05,0,0,0,0,-4.5,0.7,cloudy,1,0,1,high
2026-01-06 00:00:00,marktplatz_2,Marktplatz 2,60,35,25,0.597,public,0,1,Tuesday,2,1,2026-01-06,0,0,0,0,-1.2,5.2,sunny,0,0,1,medium
2026-01-06 01:00:00,marktplatz_2,Marktplatz 2,60,42,18,0.705,public,1,1,Tuesday,2,1,2026-01-06,0,0,0,0,-4.6,1.8,sunny,1,0,1,high
2026-01-06 02:00:00,marktplatz_2,Marktplatz 2,60,46,14,0.773,public,2,1,Tuesday,2,1,2026-01-06,0,0,0,0,-0.6,0.8,sunny,1,0,1,high
2026-01-06 03:00:00,marktplatz_2,Marktplatz 2,60,50,10,0.834,public,3,1,Tuesday,2,1,2026-01-06,0,0,0,0,-3.2,2.1,rainy,1,0,1,high
2026-01-06 04:00:00,marktplatz_2,Marktplatz 2,60,47,13,0.7949999999999999,public,4,1,Tuesday,2,1,2026-01-06,0,0,0,0,2.0,1.3,rainy,1,0,1,high
2026-01-06 05:00:00,marktplatz_2,Marktplatz 2,60,33,27,0.564,public,5,1,Tuesday,2,1,2026-01-06,0,0,0,0,-3.0,0.6,cloudy,0,0,1,medium
2026-01-06 06:00:00,marktplatz_2,Marktplatz 2,60,38,22,0.635,public,6,1,Tuesday,2,1,2026-01-06,0,0,0,0,-6.1,0.5,sunny,0,0,1,medium
2026-01-06 07:00:00,marktplatz_2,Marktplatz 2,60,58,2,0.98,public,7,1,Tuesday,2,1,2026-01-06,1,0,0,0,-1.1,1.3,cloudy,1,1,0,high
2026-01-06 08:00:00,marktplatz_2,Marktplatz 2,60,56,4,0.937,public,8,1,Tuesday,2,1,2026-01-06,1,0,0,0,-0.8,0.1,sunny,1,1,0,high
2026-01-06 09:00:00,marktplatz_2,Marktplatz 2,60,58,2,0.98,public,9,1,Tuesday,2,1,2026-01-06,1,0,0,0,-3.8,3.2,rainy,1,1,0,high
2026-01-06 10:00:00,marktplatz_2,Marktplatz 2,60,45,15,0.755,public,10,1,Tuesday,2,1,2026-01-06,0,0,0,0,-0.2,0.4,sunny,1,0,1,high
2026-01-06 11:00:00,marktplatz_2,Marktplatz 2,60,55,5,0.927,public,11,1,Tuesday,2,1,2026-01-06,0,0,0,0,-1.8,2.6,cloudy,1,1,0,high
2026-01-06 12:00:00,marktplatz_2,Marktplatz 2,60,45,15,0.752,public,12,1,Tuesday,2,1,2026-01-06,0,0,0,0,-3.6,0.7,sunny,1,0,1,high
2026-01-06 13:00:00,marktplatz_2,Marktplatz 2,60,58,2,0.98,public,13,1,Tuesday,2,1,2026-01-06,0,0,0,0,-1.5,1.3,sunny,1,1,0,high
2026-01-06 14:00:00,marktplatz_2,Marktplatz 2,60,54,6,0.911,public,14,1,Tuesday,2,1,2026-01-06,0,0,0,0,0.4,1.6,cloudy,1,1,1,high
2026-01-06 15:00:00,marktplatz_2,Marktplatz 2,60,47,13,0.7999999999999999,public,15,1,Tuesday,2,1,2026-01-06,0,0,0,0,3.7,0.5,rainy,1,0,1,high
2026-01-06 16:00:00,marktplatz_2,Marktplatz 2,60,58,2,0.98,public,16,1,Tuesday,2,1,2026-01-06,1,0,0,0,1.2,5.0,rainy,1,1,0,high
2026-01-06 17:00:00,marktplatz_2,Marktplatz 2,60,58,2,0.98,public,17,1,Tuesday,2,1,2026-01-06,1,0,0,0,-5.6,1.8,cloudy,1,1,0,high
2026-01-06 18:00:00,marktplatz_2,Marktplatz 2,60,53,7,0.885,public,18,1,Tuesday,2,1,2026-01-06,1,0,0,0,-5.3,0.5,cloudy,1,0,1,high
2026-01-06 19:00:00,marktplatz_2,Marktplatz 2,60,40,20,0.682,public,19,1,Tuesday,2,1,2026-01-06,0,0,0,0,6.1,1.6,sunny,0,0,1,medium
2026-01-06 20:00:00,marktplatz_2,Marktplatz 2,60,30,30,0.51,public,20,1,Tuesday,2,1,2026-01-06,0,0,0,0,0.7,1.3,cloudy,0,0,1,medium
2026-01-06 21:00:00,marktplatz_2,Marktplatz 2,60,42,18,0.715,public,21,1,Tuesday,2,1,2026-01-06,0,0,0,0,-8.6,4.3,cloudy,1,0,1,high
2026-01-06 22:00:00,marktplatz_2,Marktplatz 2,60,43,17,0.729,public,22,1,Tuesday,2,1,2026-01-06,0,0,0,0,-3.3,0.0,cloudy,1,0,1,high
2026-01-06 23:00:00,marktplatz_2,Marktplatz 2,60,47,13,0.7969999999999999,public,23,1,Tuesday,2,1,2026-01-06,0,0,0,0,-4.5,1.5,snowy,1,0,1,high
2026-01-07 00:00:00,marktplatz_2,Marktplatz 2,60,38,22,0.648,public,0,2,Wednesday,2,1,2026-01-07,0,0,0,0,2.7,0.2,cloudy,0,0,1,medium
2026-01-07 01:00:00,marktplatz_2,Marktplatz 2,60,38,22,0.636,public,1,2,Wednesday,2,1,2026-01-07,0,0,0,0,-2.5,2.0,snowy,0,0,1,medium
2026-01-07 02:00:00,marktplatz_2,Marktplatz 2,60,49,11,0.83,public,2,2,Wednesday,2,1,2026-01-07,0,0,0,0,2.7,3.4,rainy,1,0,1,high
2026-01-07 03:00:00,marktplatz_2,Marktplatz 2,60,48,12,0.816,public,3,2,Wednesday,2,1,2026-01-07,0,0,0,0,-1.0,1.3,sunny,1,0,1,high
2026-01-07 04:00:00,marktplatz_2,Marktplatz 2,60,45,15,0.753,public,4,2,Wednesday,2,1,2026-01-07,0,0,0,0,4.0,0.2,snowy,1,0,1,high
2026-01-07 05:00:00,marktplatz_2,Marktplatz 2,60,50,10,0.835,public,5,2,Wednesday,2,1,2026-01-07,0,0,0,0,-4.5,0.0,rainy,1,0,1,high
2026-01-07 06:00:00,marktplatz_2,Marktplatz 2,60,34,26,0.575,public,6,2,Wednesday,2,1,2026-01-07,0,0,0,0,-3.2,0.0,cloudy,0,0,1,medium
2026-01-07 07:00:00,marktplatz_2,Marktplatz 2,60,58,2,0.98,public,7,2,Wednesday,2,1,2026-01-07,1,0,0,0,1.8,0.0,sunny,1,1,0,high
2026-01-07 08:00:00,marktplatz_2,Marktplatz 2,60,58,2,0.98,public,8,2,Wednesday,2,1,2026-01-07,1,0,0,0,-6.4,1.0,rainy,1,1,0,high
2026-01-07 09:00:00,marktplatz_2,Marktplatz 2,60,56,4,0.939,public,9,2,Wednesday,2,1,2026-01-07,1,0,0,0,-2.8,2.9,cloudy,1,1,0,high
2026-01-07 10:00:00,marktplatz_2,Marktplatz 2,60,38,22,0.639,public,10,2,Wednesday,2,1,2026-01-07,0,0,0,0,0.4,2.2,sunny,0,0,1,medium
2026-01-07 11:00:00,marktplatz_2,Marktplatz 2,60,49,11,0.819,public,11,2,Wednesday,2,1,2026-01-07,0,0,0,0,-3.5,1.0,cloudy,1,0,1,high
2026-01-07 12:00:00,marktplatz_2,Marktplatz 2,60,52,8,0.881,public,12,2,Wednesday,2,1,2026-01-07,0,0,0,0,-0.1,1.2,sunny,1,0,1,high
2026-01-07 13:00:00,marktplatz_2,Marktplatz 2,60,44,16,0.745,public,13,2,Wednesday,2,1,2026-01-07,0,0,0,0,-2.5,0.0,sunny,1,0,1,high
2026-01-07 14:00:00,marktplatz_2,Marktplatz 2,60,55,5,0.9179999999999999,public,14,2,Wednesday,2,1,2026-01-07,0,0,0,0,4.5,0.8,snowy,1,1,0,high
2026-01-07 15:00:00,marktplatz_2,Marktplatz 2,60,47,13,0.7969999999999999,public,15,2,Wednesday,2,1,2026-01-07,0,0,0,0,-6.0,0.1,snowy,1,0,1,high
2026-01-07 16:00:00,marktplatz_2,Marktplatz 2,60,54,6,0.912,public,16,2,Wednesday,2,1,2026-01-07,1,0,0,0,-2.3,0.2,cloudy,1,1,1,high
2026-01-07 17:00:00,marktplatz_2,Marktplatz 2,60,58,2,0.98,public,17,2,Wednesday,2,1,2026-01-07,1,0,0,0,-3.7,0.2,cloudy,1,1,0,high
2026-01-07 18:00:00,marktplatz_2,Marktplatz 2,60,55,5,0.932,public,18,2,Wednesday,2,1,2026-01-07,1,0,0,0,-2.1,4.0,sunny,1,1,0,high
2026-01-07 19:00:00,marktplatz_2,Marktplatz 2,60,38,22,0.646,public,19,2,Wednesday,2,1,2026-01-07,0,0,0,0,3.2,3.8,cloudy,0,0,1,medium
2026-01-07 20:00:00,marktplatz_2,Marktplatz 2,60,37,23,0.622,public,20,2,Wednesday,2,1,2026-01-07,0,0,0,0,3.9,0.6,cloudy,0,0,1,medium
2026-01-07 21:00:00,marktplatz_2,Marktplatz 2,60,50,10,0.844,public,21,2,Wednesday,2,1,2026-01-07,0,0,0,0,-0.2,1.1,sunny,1,0,1,high
2026-01-07 22:00:00,marktplatz_2,Marktplatz 2,60,44,16,0.744,public,22,2,Wednesday,2,1,2026-01-07,0,0,0,0,0.5,0.6,sunny,1,0,1,high
2026-01-07 23:00:00,marktplatz_2,Marktplatz 2,60,37,23,0.625,public,23,2,Wednesday,2,1,2026-01-07,0,0,0,0,0.2,1.3,cloudy,0,0,1,medium
2026-01-08 00:00:00,marktplatz_2,Marktplatz 2,60,47,13,0.788,public,0,3,Thursday,2,1,2026-01-08,0,0,0,0,-0.3,0.9,cloudy,1,0,1,high
2026-01-08 01:00:00,marktplatz_2,Marktplatz 2,60,42,18,0.716,public,1,3,Thursday,2,1,2026-01-08,0,0,0,0,-0.2,0.0,cloudy,1,0,1,high
2026-01-08 02:00:00,marktplatz_2,Marktplatz 2,60,43,17,0.721,public,2,3,Thursday,2,1,2026-01-08,0,0,0,0,0.1,1.6,cloudy,1,0,1,high
2026-01-08 03:00:00,marktplatz_2,Marktplatz 2,60,40,20,0.672,public,3,3,Thursday,2,1,2026-01-08,0,0,0,0,-1.8,1.4,cloudy,0,0,1,medium
2026-01-08 04:00:00,marktplatz_2,Marktplatz 2,60,44,16,0.74,public,4,3,Thursday,2,1,2026-01-08,0,0,0,0,-1.0,1.2,snowy,1,0,1,high
2026-01-08 05:00:00,marktplatz_2,Marktplatz 2,60,43,17,0.727,public,5,3,Thursday,2,1,2026-01-08,0,0,0,0,-13.6,0.1,cloudy,1,0,1,high
2026-01-08 06:00:00,marktplatz_2,Marktplatz 2,60,45,15,0.756,public,6,3,Thursday,2,1,2026-01-08,0,0,0,0,-0.8,0.4,rainy,1,0,1,high
2026-01-08 07:00:00,marktplatz_2,Marktplatz 2,60,58,2,0.98,public,7,3,Thursday,2,1,2026-01-08,1,0,0,0,-5.5,1.6,rainy,1,1,0,high
2026-01-08 08:00:00,marktplatz_2,Marktplatz 2,60,53,7,0.898,public,8,3,Thursday,2,1,2026-01-08,1,0,0,0,-7.1,2.1,cloudy,1,0,1,high
2026-01-08 09:00:00,marktplatz_2,Marktplatz 2,60,58,2,0.98,public,9,3,Thursday,2,1,2026-01-08,1,0,0,0,-0.8,0.1,sunny,1,1,0,high
2026-01-08 10:00:00,marktplatz_2,Marktplatz 2,60,41,19,0.691,public,10,3,Thursday,2,1,2026-01-08,0,0,0,0,-1.6,0.2,cloudy,0,0,1,medium
2026-01-08 11:00:00,marktplatz_2,Marktplatz 2,60,58,2,0.974,public,11,3,Thursday,2,1,2026-01-08,0,0,0,0,-2.4,1.0,rainy,1,1,0,high
2026-01-08 12:00:00,marktplatz_2,Marktplatz 2,60,54,6,0.917,public,12,3,Thursday,2,1,2026-01-08,0,0,0,0,-2.1,2.2,sunny,1,1,1,high
2026-01-08 13:00:00,marktplatz_2,Marktplatz 2,60,47,13,0.8,public,13,3,Thursday,2,1,2026-01-08,0,0,0,0,-7.5,1.3,sunny,1,0,1,high
2026-01-08 14:00:00,marktplatz_2,Marktplatz 2,60,55,5,0.919,public,14,3,Thursday,2,1,2026-01-08,0,0,0,0,2.0,0.4,sunny,1,1,0,high
2026-01-08 15:00:00,marktplatz_2,Marktplatz 2,60,34,26,0.583,public,15,3,Thursday,2,1,2026-01-08,0,0,0,0,-6.8,0.3,snowy,0,0,1,medium
2026-01-08 16:00:00,marktplatz_2,Marktplatz 2,60,56,4,0.942,public,16,3,Thursday,2,1,2026-01-08,1,0,0,0,-7.8,3.4,cloudy,1,1,0,high
2026-01-08 17:00:00,marktplatz_2,Marktplatz 2,60,55,5,0.926,public,17,3,Thursday,2,1,2026-01-08,1,0,0,0,-3.3,0.8,cloudy,1,1,0,high
2026-01-08 18:00:00,marktplatz_2,Marktplatz 2,60,53,7,0.9,public,18,3,Thursday,2,1,2026-01-08,1,0,0,0,-3.3,1.7,cloudy,1,0,1,high
2026-01-08 19:00:00,marktplatz_2,Marktplatz 2,60,40,20,0.683,public,19,3,Thursday,2,1,2026-01-08,0,0,0,0,-3.9,1.1,cloudy,0,0,1,medium
2026-01-08 20:00:00,marktplatz_2,Marktplatz 2,60,43,17,0.731,public,20,3,Thursday,2,1,2026-01-08,0,0,0,0,1.4,0.4,cloudy,1,0,1,high
2026-01-08 21:00:00,marktplatz_2,Marktplatz 2,60,45,15,0.756,public,21,3,Thursday,2,1,2026-01-08,0,0,0,0,2.4,2.6,cloudy,1,0,1,high
2026-01-08 22:00:00,marktplatz_2,Marktplatz 2,60,49,11,0.819,public,22,3,Thursday,2,1,2026-01-08,0,0,0,0,7.1,0.4,rainy,1,0,1,high
2026-01-08 23:00:00,marktplatz_2,Marktplatz 2,60,38,22,0.647,public,23,3,Thursday,2,1,2026-01-08,0,0,0,0,-4.3,0.1,cloudy,0,0,1,medium
2026-01-09 00:00:00,marktplatz_2,Marktplatz 2,60,43,17,0.73,public,0,4,Friday,2,1,2026-01-09,0,0,0,0,-8.5,0.1,cloudy,1,0,1,high
2026-01-09 01:00:00,marktplatz_2,Marktplatz 2,60,42,18,0.71,public,1,4,Friday,2,1,2026-01-09,0,0,0,0,-3.1,0.3,sunny,1,0,1,high
2026-01-09 02:00:00,marktplatz_2,Marktplatz 2,60,46,14,0.775,public,2,4,Friday,2,1,2026-01-09,0,0,0,0,-8.7,1.1,cloudy,1,0,1,high
